,id,qid1,qid2,question1,question2,bot?,number_likes,is_duplicate
613,613,1224,1225,Is Arnab Goswami pro-BJP?,Are Quorans supportive of Modi?,False,43202,0
614,614,1226,1227,What are some good sources for learning NuGet?,What is a good source to learn mathematica?,True,51152,0
615,615,1228,1229,How would do you describe a person with lots of interests?,What are some examples of how to describe a person in a positive light?,False,39110,0
616,616,1230,1231,Is it possible to turn off indicator light on a dahua camera?,What happens when you fly into a country but they refuse you entry?,True,5386,0
617,617,1232,1233,Why is Barack Obama so important for the world?,Why is Barack Obama so important to the world?,False,11535,1
618,618,1234,1235,What is the reason Pakistan supports terrorism?,Has Pakistan become a safe haven for global terrorism?,True,62336,1
619,619,1236,1237,How do I can stop hairfall?,How can I stop hairfall?,True,40998,1
620,620,1238,1239,"In your opinion, what is the best classical song of all time?",What's the best classical music piece of all time?,False,59733,1
621,621,1240,1241,What are some unusual aspects about politics and government in Hungary?,What are some unusual aspects about politics and government in Singapore?,True,60874,0
622,622,1242,1243,What is the aim?,What is the aim of science?,True,9996,0
623,623,1244,1245,How should I respond to my boss who fired me via email?,Is it okay to fire someone via email?,True,59229,0
624,624,1246,1247,What are cheap and budget stay options in North Goa?,What are some nice budget places to stay in Goa?,True,59109,0
625,625,1248,1249,Is there any other website similar to Quora?,Are there any website like Quora?,False,23122,1
626,626,1250,1251,What are the conditions in European refugee camps?,How are the conditions inside European Refugee Camps?,True,37008,1
627,627,1252,1253,"What is the opposite of ""homebird""?",What is the opposite of take off?,True,20083,0
628,628,1254,1255,How do you know that your fiance loves you?,What are the things that you love the most about your fiance?,False,37997,0
629,629,1256,1257,Can somebody explain to me how to do this problem with steps?,Can somebody explain to me how to do with steps this little problem?,False,22532,0
630,630,1258,1259,How do I develop my presence of mind?,How can I increase my presence of mind?,True,9709,1
631,631,1260,1261,Mathematical Fallacies: What is wrong in this proof that 2+2 = 5?,How would mathematics change had 2 plus 2 been equal to 5?,True,68254,0
632,632,1262,1263,Will it help CIBIL score if I pay off my written-off amount?,Does my CIBIL score gets impacted if I only pay the minimum due amount?,False,46155,0
633,633,1264,1265,Should the Hobbit be considered a canonical Tolkien work?,"What is the proper, canonical spelling of Middle-earth in Tolkien's works?",True,40390,0
634,634,1266,1267,What do Japanese think about Malaysian?,What do Malaysians think about indians?,False,51762,0
635,635,1268,1269,Is the Har Ki Dun trek easy?,Can I take 10 month baby to base camp of Har ki dun trek?,False,48808,0
636,636,1270,1271,What are the good websites to learn C programming for begineer?,How can we learn c programming?,False,33531,1
637,637,1272,1273,Will the Supreme Court's decision of playing the National Anthem before movie screenings affect your patriotism?,What are your views on the supreme court's decision to make playing national anthem mandatory in cinema halls?,True,41439,1
638,638,1274,1275,"If the United States has a female president, will her husband be called the first gentleman? What will Bill Clinton be called if Hillary is elected?","If a single woman were elected President of the United States, would she have a First Lady or First Gentleman?",False,17184,0
639,639,1276,1277,How can I get MOOC/E-learning through online web and video courses related to filmmaking & production developed by Indian professors?,How can I get MOOCs/E-learning through online web and video courses related to photography developed by Indian professors?,False,53205,0
640,640,1278,1279,Mobile Number Portability finally will start on May 3. Do network providers really agree to this?,"Mobile number portability finally will start on May 3rd, including changing circles. Have network providers really agreed to this?",True,59650,0
641,641,1280,1281,Why do people hate twilight saga?,Why do people hate Twilight so much?,True,33171,1
642,642,1282,1283,Do you believe imperialism left a positive or negative legacy in the Indian subcontinent and in Africa?,Stepping into corporate life from being a student. How does that feel?,True,22138,0
643,643,1284,1285,Why is C the best programming language?,"Lua and C, which one is the best programming language for embedded systems?",False,45538,0
644,644,1286,1287,How can I improve my spoken English ability?,How can I improve my English speaking .?,False,53925,1
645,645,1288,1289,How can I have gay sex?,How can I be gay and dislike gay sex?,True,41525,0
646,646,1290,1291,I'm transferring to a school with a US curriculum (taking the IBDP) from a Philippine school w/ a percent average grading system. How do I get my GPA?,"I am in tenth grade at a high school in Ontario, Canada. I would really love to do an exchange with a student from Europe. Any ideas on how I can go about doing this?",False,5302,0
647,647,1292,1127,How do I make money with YouTube?,How do I make money through YouTube?,False,30841,1
648,648,1293,1294,How do I find love in life?,How do I find the love of my life?,True,66227,1
649,649,1295,1296,"Which option is better to reduce weight, swimming or gym?","Is it possible to burn 1000 calories each day? If yes, how?",True,68018,0
650,650,1297,1298,Is there any way to get rid of gynecomastia?,How can I get rid of man boobs?,True,59833,1
651,651,1299,1300,Which payment gateway in Saudi that using to collect and pay money from/to multiple ?,"Which are all the stress free, relatively easy to get jobs in India that pay a decent sum of money and allow you to pursue other interests?",True,32135,0
652,652,1301,1302,Are there any scientific reasons behind Hindu temples?,What is the scientific reason behind visiting temples?,True,39759,1
653,653,1303,1304,Is (male) circumcision required in Islam?,Is circumcision allowed in Islam?,False,63122,0
654,654,1305,1306,Where can I get super high quality photos for any photo booth services in Sydney?,Where can I get professional photo booths service in Sydney?,False,16665,1
655,655,1307,1308,How can I find out whom I sent a friend request to on Instagram?,How do you send a friend request on Instagram?,True,59719,0
656,656,1309,1310,How can I control on my anger?,How can someone control their anger?,True,36040,1
657,657,1311,1312,What are genders?,What is Gender Profiling?,False,54313,0
658,658,1313,1314,How do I get off Quora?,How do get out of Quora?,True,53293,1
659,659,1315,1316,How long can raw and cooked sausage last refrigerated?,How long does onigiri last if left refrigerated? How can it be kept longer?,True,21848,0
660,660,1317,1318,What are the best available smartphones gadgets?,What are some of the best smartphones technology gadgets?,True,11729,1
661,661,1319,1320,How does it feel to be a closeted gay in India?,How does it feel to be homosexual in India?,True,42984,1
662,662,1321,1322,Can we switch roles at Amazon?,How important is the role of TPM at Amazon?,False,42221,0
663,663,1323,1324,What happens if dictatorship is continuing in the present days?,What happens if a dictatorship continues in the present day?,True,49567,1
664,664,1325,1326,What makes a great cup of coffee great?,What makes a perfect cup of coffee?,False,56496,1
665,665,1327,1328,Is the US election rigged?,Was the US election rigged?,False,61419,1
666,666,1329,1330,Why hasn't Gayle Laakmann McDowell/careercup created a MOOC or a coding bootcamp?,"Is Gayle Laakmann McDowell planning on publishing any more books? If so, what is she working on?",False,1924,0
667,667,1331,1332,What is fermentation? What are some products of fermentation?,What are some fermented products?,True,15544,0
668,668,1333,1334,"What do you think about my short film, ""ColorShift""?",What do you think about my short film?,True,29436,0
669,669,1335,1336,Should there be a war between India and Pakistan for Kashmir?,Why is there a conflict between India and Pakistan on Kashmir?,True,54382,0
670,670,1337,1338,What is the best way to get you food stamp card?,How can I get food stamps in college?,True,43711,0
671,671,1339,1340,"What are some real world example of encapsulation and abstraction and how are they different, yet related?",What are some examples of recursion in the real world?,False,41651,0
